file,sheet,cell,value,is_formula
Cisco Unit List Price_240426.xlsx,Cisco,A59,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-16P-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B59,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1047.05)",True
Cisco Unit List Price_240426.xlsx,Cisco,D59,"=if(C59="""",B59,C59)",True
Cisco Unit List Price_240426.xlsx,Cisco,A60,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-24T-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B60,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1403.2)",True
Cisco Unit List Price_240426.xlsx,Cisco,D60,"=if(C60="""",B60,C60)",True
Cisco Unit List Price_240426.xlsx,Cisco,A61,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-24P-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B61,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1674.32)",True
Cisco Unit List Price_240426.xlsx,Cisco,D61,"=if(C61="""",B61,C61)",True
Cisco Unit List Price_240426.xlsx,Cisco,A62,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-24FP-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B62,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2278.26)",True
Cisco Unit List Price_240426.xlsx,Cisco,D62,"=if(C62="""",B62,C62)",True
Cisco Unit List Price_240426.xlsx,Cisco,A63,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-48T-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B63,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2202.72)",True
Cisco Unit List Price_240426.xlsx,Cisco,D63,"=if(C63="""",B63,C63)",True
Cisco Unit List Price_240426.xlsx,Cisco,A64,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-48P-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B64,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2733.04)",True
Cisco Unit List Price_240426.xlsx,Cisco,D64,"=if(C64="""",B64,C64)",True
Cisco Unit List Price_240426.xlsx,Cisco,A65,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-48FP-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B65,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3526.47)",True
Cisco Unit List Price_240426.xlsx,Cisco,D65,"=if(C65="""",B65,C65)",True
Cisco Unit List Price_240426.xlsx,Cisco,A66,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-12XT-2X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B66,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2418.18)",True
Cisco Unit List Price_240426.xlsx,Cisco,D66,"=if(C66="""",B66,C66)",True
Cisco Unit List Price_240426.xlsx,Cisco,A67,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-12XS"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B67,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2462.89)",True
Cisco Unit List Price_240426.xlsx,Cisco,D67,"=if(C67="""",B67,C67)",True
Cisco Unit List Price_240426.xlsx,Cisco,A68,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-16XTS"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B68,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3849.34)",True
Cisco Unit List Price_240426.xlsx,Cisco,D68,"=if(C68="""",B68,C68)",True
Cisco Unit List Price_240426.xlsx,Cisco,A69,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-24XS"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B69,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3983.44)",True
Cisco Unit List Price_240426.xlsx,Cisco,D69,"=if(C69="""",B69,C69)",True
Cisco Unit List Price_240426.xlsx,Cisco,A70,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-24XT"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B70,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5118.44)",True
Cisco Unit List Price_240426.xlsx,Cisco,D70,"=if(C70="""",B70,C70)",True
Cisco Unit List Price_240426.xlsx,Cisco,A71,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300-24XTS"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B71,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4937.7)",True
Cisco Unit List Price_240426.xlsx,Cisco,D71,"=if(C71="""",B71,C71)",True
Cisco Unit List Price_240426.xlsx,Cisco,A72,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300X-24T-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B72,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1187.92)",True
Cisco Unit List Price_240426.xlsx,Cisco,D72,"=if(C72="""",B72,C72)",True
Cisco Unit List Price_240426.xlsx,Cisco,A73,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300X-48T-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B73,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1723.05)",True
Cisco Unit List Price_240426.xlsx,Cisco,D73,"=if(C73="""",B73,C73)",True
Cisco Unit List Price_240426.xlsx,Cisco,A74,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300X-24P-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B74,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1925.65)",True
Cisco Unit List Price_240426.xlsx,Cisco,D74,"=if(C74="""",B74,C74)",True
Cisco Unit List Price_240426.xlsx,Cisco,A75,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1300X-48P-4X"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B75,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2982.58)",True
Cisco Unit List Price_240426.xlsx,Cisco,D75,"=if(C75="""",B75,C75)",True
Cisco Unit List Price_240426.xlsx,Cisco,A76,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9500-32C"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B76,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),85280.32)",True
Cisco Unit List Price_240426.xlsx,Cisco,D76,"=if(C76="""",B76,C76)",True
Cisco Unit List Price_240426.xlsx,Cisco,A77,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9500-32QC"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B77,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),76987.18)",True
Cisco Unit List Price_240426.xlsx,Cisco,D77,"=if(C77="""",B77,C77)",True
Cisco Unit List Price_240426.xlsx,Cisco,A78,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9500-48Y4C"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B78,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),65076.01)",True
Cisco Unit List Price_240426.xlsx,Cisco,D78,"=if(C78="""",B78,C78)",True
Cisco Unit List Price_240426.xlsx,Cisco,A79,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9500-24Y4C"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B79,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),54433.3)",True
Cisco Unit List Price_240426.xlsx,Cisco,D79,"=if(C79="""",B79,C79)",True
Cisco Unit List Price_240426.xlsx,Cisco,A80,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9500X-28C8D"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B80,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),166221.42)",True
Cisco Unit List Price_240426.xlsx,Cisco,D80,"=if(C80="""",B80,C80)",True
Cisco Unit List Price_240426.xlsx,Cisco,A81,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9500X-60L4D"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B81,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),127832.66)",True
Cisco Unit List Price_240426.xlsx,Cisco,D81,"=if(C81="""",B81,C81)",True
Cisco Unit List Price_240426.xlsx,Cisco,A82,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""APIC-CLUSTERG5"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B82,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),161856.78)",True
Cisco Unit List Price_240426.xlsx,Cisco,D82,"=if(C82="""",B82,C82)",True
Cisco Unit List Price_240426.xlsx,Cisco,A83,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""N9K-C9504"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B83,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),361526.13)",True
Cisco Unit List Price_240426.xlsx,Cisco,D83,"=if(C83="""",B83,C83)",True
Cisco Unit List Price_240426.xlsx,Cisco,A84,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""N9K-X9736C-FX3="")",True
Cisco Unit List Price_240426.xlsx,Cisco,B84,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),56066.35)",True
Cisco Unit List Price_240426.xlsx,Cisco,D84,"=if(C84="""",B84,C84)",True
Cisco Unit List Price_240426.xlsx,Cisco,A85,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""N9K-C93600CD-GX"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B85,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),118659.89)",True
Cisco Unit List Price_240426.xlsx,Cisco,D85,"=if(C85="""",B85,C85)",True
Cisco Unit List Price_240426.xlsx,Cisco,A86,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""N9K-C93180YC-FX3"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B86,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),69697.92)",True
Cisco Unit List Price_240426.xlsx,Cisco,D86,"=if(C86="""",B86,C86)",True
Cisco Unit List Price_240426.xlsx,Cisco,A87,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""N9K-C9348GC-FX3"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B87,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),30084.92)",True
Cisco Unit List Price_240426.xlsx,Cisco,D87,"=if(C87="""",B87,C87)",True
Cisco Unit List Price_240426.xlsx,Cisco,A88,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""QSFP-100G-LR-S="")",True
Cisco Unit List Price_240426.xlsx,Cisco,B88,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4130.83)",True
Cisco Unit List Price_240426.xlsx,Cisco,D88,"=if(C88="""",B88,C88)",True
Cisco Unit List Price_240426.xlsx,Cisco,A89,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1161X-8P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B89,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),10544.189999999999)",True
Cisco Unit List Price_240426.xlsx,Cisco,C89,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),26500.0)",True
Cisco Unit List Price_240426.xlsx,Cisco,D89,"=if(C89="""",B89,C89)",True
Cisco Unit List Price_240426.xlsx,Cisco,A90,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1127-8PLTEP"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B90,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9119.72)",True
Cisco Unit List Price_240426.xlsx,Cisco,C90,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),32500.0)",True
Cisco Unit List Price_240426.xlsx,Cisco,D90,"=if(C90="""",B90,C90)",True
Cisco Unit List Price_240426.xlsx,Cisco,A91,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1117-4P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B91,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8670.439999999999)",True
Cisco Unit List Price_240426.xlsx,Cisco,C91,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),192000.0)",True
Cisco Unit List Price_240426.xlsx,Cisco,D91,"=if(C91="""",B91,C91)",True
Cisco Unit List Price_240426.xlsx,Cisco,A92,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1109-4PLTE2P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B92,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9255.74)",True
Cisco Unit List Price_240426.xlsx,Cisco,D92,"=if(C92="""",B92,C92)",True
Cisco Unit List Price_240426.xlsx,Cisco,A93,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1161-8P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B93,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9295.63)",True
Cisco Unit List Price_240426.xlsx,Cisco,D93,"=if(C93="""",B93,C93)",True
Cisco Unit List Price_240426.xlsx,Cisco,A94,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1131-8PWS"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B94,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9167.72)",True
Cisco Unit List Price_240426.xlsx,Cisco,D94,"=if(C94="""",B94,C94)",True
Cisco Unit List Price_240426.xlsx,Cisco,A95,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1131X-8PWS"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B95,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9409.5)",True
Cisco Unit List Price_240426.xlsx,Cisco,D95,"=if(C95="""",B95,C95)",True
Cisco Unit List Price_240426.xlsx,Cisco,A96,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1121-4P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B96,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8116.299999999999)",True
Cisco Unit List Price_240426.xlsx,Cisco,D96,"=if(C96="""",B96,C96)",True
Cisco Unit List Price_240426.xlsx,Cisco,A97,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1121-8P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B97,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8446.06)",True
Cisco Unit List Price_240426.xlsx,Cisco,D97,"=if(C97="""",B97,C97)",True
Cisco Unit List Price_240426.xlsx,Cisco,A98,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1116-4P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B98,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8670.439999999999)",True
Cisco Unit List Price_240426.xlsx,Cisco,D98,"=if(C98="""",B98,C98)",True
Cisco Unit List Price_240426.xlsx,Cisco,A99,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C1112-8P"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B99,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9786.58)",True
Cisco Unit List Price_240426.xlsx,Cisco,D99,"=if(C99="""",B99,C99)",True
Cisco Unit List Price_240426.xlsx,Cisco,A100,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8355-G2 (Default Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B100,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),26043.76)",True
Cisco Unit List Price_240426.xlsx,Cisco,D100,"=if(C100="""",B100,C100)",True
Cisco Unit List Price_240426.xlsx,Cisco,A101,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8355-G2 (Adv Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B101,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),36123.759999999995)",True
Cisco Unit List Price_240426.xlsx,Cisco,D101,"=if(C101="""",B101,C101)",True
Cisco Unit List Price_240426.xlsx,Cisco,A102,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8355-G2 (SDWAN)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B102,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),40227.759999999995)",True
Cisco Unit List Price_240426.xlsx,Cisco,D102,"=if(C102="""",B102,C102)",True
Cisco Unit List Price_240426.xlsx,Cisco,A103,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8355-G2 (Full Adds On)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B103,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),42063.759999999995)",True
Cisco Unit List Price_240426.xlsx,Cisco,D103,"=if(C103="""",B103,C103)",True
Cisco Unit List Price_240426.xlsx,Cisco,A104,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8375-E-G2 (Default Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B104,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),44396.56)",True
Cisco Unit List Price_240426.xlsx,Cisco,D104,"=if(C104="""",B104,C104)",True
Cisco Unit List Price_240426.xlsx,Cisco,A105,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8375-E-G2 (Adv Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B105,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),54476.56)",True
Cisco Unit List Price_240426.xlsx,Cisco,D105,"=if(C105="""",B105,C105)",True
Cisco Unit List Price_240426.xlsx,Cisco,A106,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8375-E-G2 (SDWAN)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B106,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),58580.56)",True
Cisco Unit List Price_240426.xlsx,Cisco,D106,"=if(C106="""",B106,C106)",True
Cisco Unit List Price_240426.xlsx,Cisco,A107,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8375-E-G2 (Full Adds On)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B107,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),60416.56)",True
Cisco Unit List Price_240426.xlsx,Cisco,D107,"=if(C107="""",B107,C107)",True
Cisco Unit List Price_240426.xlsx,Cisco,A108,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8550-G2 (Default Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B108,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),182038.62)",True
Cisco Unit List Price_240426.xlsx,Cisco,D108,"=if(C108="""",B108,C108)",True
Cisco Unit List Price_240426.xlsx,Cisco,A109,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8550-G2 (Adv Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B109,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),215638.62)",True
Cisco Unit List Price_240426.xlsx,Cisco,D109,"=if(C109="""",B109,C109)",True
Cisco Unit List Price_240426.xlsx,Cisco,A110,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8550-G2 (SDWAN)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B110,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),237226.62)",True
Cisco Unit List Price_240426.xlsx,Cisco,D110,"=if(C110="""",B110,C110)",True
Cisco Unit List Price_240426.xlsx,Cisco,A111,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8570-G2 (Default Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B111,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),254910.54)",True
Cisco Unit List Price_240426.xlsx,Cisco,D111,"=if(C111="""",B111,C111)",True
Cisco Unit List Price_240426.xlsx,Cisco,A112,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8570-G2 (Adv Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B112,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),288510.54000000004)",True
Cisco Unit List Price_240426.xlsx,Cisco,D112,"=if(C112="""",B112,C112)",True
Cisco Unit List Price_240426.xlsx,Cisco,A113,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8570-G2 (SDWAN)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B113,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),310098.54000000004)",True
Cisco Unit List Price_240426.xlsx,Cisco,D113,"=if(C113="""",B113,C113)",True
Cisco Unit List Price_240426.xlsx,Cisco,A114,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8455-G2 (Default Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B114,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),60581.28)",True
Cisco Unit List Price_240426.xlsx,Cisco,D114,"=if(C114="""",B114,C114)",True
Cisco Unit List Price_240426.xlsx,Cisco,A115,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8455-G2 (Adv Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B115,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),94181.28)",True
Cisco Unit List Price_240426.xlsx,Cisco,D115,"=if(C115="""",B115,C115)",True
Cisco Unit List Price_240426.xlsx,Cisco,A116,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8455-G2 (SDWAN)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B116,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),115769.28)",True
Cisco Unit List Price_240426.xlsx,Cisco,D116,"=if(C116="""",B116,C116)",True
Cisco Unit List Price_240426.xlsx,Cisco,A117,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8455-G2 (Full Adds On)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B117,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),119441.28)",True
Cisco Unit List Price_240426.xlsx,Cisco,D117,"=if(C117="""",B117,C117)",True
Cisco Unit List Price_240426.xlsx,Cisco,A118,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8475-G2 (Default Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B118,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),109166.7)",True
Cisco Unit List Price_240426.xlsx,Cisco,D118,"=if(C118="""",B118,C118)",True
Cisco Unit List Price_240426.xlsx,Cisco,A119,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8475-G2 (Adv Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B119,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),142766.7)",True
Cisco Unit List Price_240426.xlsx,Cisco,D119,"=if(C119="""",B119,C119)",True
Cisco Unit List Price_240426.xlsx,Cisco,A120,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8475-G2 (SDWAN)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B120,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),164354.7)",True
Cisco Unit List Price_240426.xlsx,Cisco,D120,"=if(C120="""",B120,C120)",True
Cisco Unit List Price_240426.xlsx,Cisco,A121,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8475-G2 (Full Adds On)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B121,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),168026.7)",True
Cisco Unit List Price_240426.xlsx,Cisco,D121,"=if(C121="""",B121,C121)",True
Cisco Unit List Price_240426.xlsx,Cisco,A122,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8235-E-G2 (Default Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B122,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),13967.14)",True
Cisco Unit List Price_240426.xlsx,Cisco,D122,"=if(C122="""",B122,C122)",True
Cisco Unit List Price_240426.xlsx,Cisco,A123,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8235-E-G2 (Adv Routing)"")",True
Cisco Unit List Price_240426.xlsx,Cisco,B123,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),17999.14)",True
Cisco Unit List Price_240426.xlsx,Cisco,D123,"=if(C123="""",B123,C123)",True
