file,sheet,cell,value,is_formula
Devices Specs_240426.xlsx,Cisco,D142,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4704.889999999999)",True
Devices Specs_240426.xlsx,Cisco,A143,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8131-G2 (Full Adds On)"")",True
Devices Specs_240426.xlsx,Cisco,B143,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5028.889999999999)",True
Devices Specs_240426.xlsx,Cisco,D143,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5028.889999999999)",True
Devices Specs_240426.xlsx,Cisco,A144,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8140-G2 (Default Routing)"")",True
Devices Specs_240426.xlsx,Cisco,B144,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2692.95)",True
Devices Specs_240426.xlsx,Cisco,D144,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2692.95)",True
Devices Specs_240426.xlsx,Cisco,A145,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8140-G2 (Adv Routing)"")",True
Devices Specs_240426.xlsx,Cisco,B145,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4372.95)",True
Devices Specs_240426.xlsx,Cisco,D145,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4372.95)",True
Devices Specs_240426.xlsx,Cisco,A146,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8151-G2 (Default Routing)"")",True
Devices Specs_240426.xlsx,Cisco,B146,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3477.61)",True
Devices Specs_240426.xlsx,Cisco,D146,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3477.61)",True
Devices Specs_240426.xlsx,Cisco,A147,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8151-G2 (Adv Routing)"")",True
Devices Specs_240426.xlsx,Cisco,B147,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5157.610000000001)",True
Devices Specs_240426.xlsx,Cisco,D147,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5157.610000000001)",True
Devices Specs_240426.xlsx,Cisco,A148,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8151-G2 (SDWAN)"")",True
Devices Specs_240426.xlsx,Cisco,B148,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5493.610000000001)",True
Devices Specs_240426.xlsx,Cisco,D148,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5493.610000000001)",True
Devices Specs_240426.xlsx,Cisco,A149,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8151-G2 (Full Adds On)"")",True
Devices Specs_240426.xlsx,Cisco,B149,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5817.610000000001)",True
Devices Specs_240426.xlsx,Cisco,D149,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5817.610000000001)",True
Devices Specs_240426.xlsx,Cisco,A150,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8161-G2 (Default Routing)"")",True
Devices Specs_240426.xlsx,Cisco,B150,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4101.2)",True
Devices Specs_240426.xlsx,Cisco,D150,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4101.2)",True
Devices Specs_240426.xlsx,Cisco,A151,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8161-G2 (Adv Routing)"")",True
Devices Specs_240426.xlsx,Cisco,B151,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5781.2)",True
Devices Specs_240426.xlsx,Cisco,D151,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5781.2)",True
Devices Specs_240426.xlsx,Cisco,A152,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8161-G2 (SDWAN)"")",True
Devices Specs_240426.xlsx,Cisco,B152,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6117.2)",True
Devices Specs_240426.xlsx,Cisco,D152,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6117.2)",True
Devices Specs_240426.xlsx,Cisco,A153,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C8161-G2 (Full Adds On)"")",True
Devices Specs_240426.xlsx,Cisco,B153,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6441.2)",True
Devices Specs_240426.xlsx,Cisco,D153,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6441.2)",True
Devices Specs_240426.xlsx,Cisco,A154,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""100GQSFP-LR4-4="")",True
Devices Specs_240426.xlsx,Cisco,B154,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),36510.54)",True
Devices Specs_240426.xlsx,Cisco,D154,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),36510.54)",True
Devices Specs_240426.xlsx,Cisco,A155,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""QSFP-100G-ER4L-S="")",True
Devices Specs_240426.xlsx,Cisco,B155,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),91270.27)",True
Devices Specs_240426.xlsx,Cisco,D155,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),91270.27)",True
Devices Specs_240426.xlsx,Cisco,A156,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""QSFP-100G-ZR4-S="")",True
Devices Specs_240426.xlsx,Cisco,B156,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),36190.0)",True
Devices Specs_240426.xlsx,Cisco,D156,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),36190.0)",True
Devices Specs_240426.xlsx,Cisco,A157,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-SR="")",True
Devices Specs_240426.xlsx,Cisco,B157,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1210.94)",True
Devices Specs_240426.xlsx,Cisco,D157,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1210.94)",True
Devices Specs_240426.xlsx,Cisco,A158,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-LR="")",True
Devices Specs_240426.xlsx,Cisco,B158,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4861.99)",True
Devices Specs_240426.xlsx,Cisco,D158,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4861.99)",True
Devices Specs_240426.xlsx,Cisco,A159,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-ER="")",True
Devices Specs_240426.xlsx,Cisco,B159,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),12170.18)",True
Devices Specs_240426.xlsx,Cisco,D159,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),12170.18)",True
Devices Specs_240426.xlsx,Cisco,A160,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-ZR="")",True
Devices Specs_240426.xlsx,Cisco,B160,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),19472.29)",True
Devices Specs_240426.xlsx,Cisco,D160,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),19472.29)",True
Devices Specs_240426.xlsx,Cisco,A161,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""GLC-LH-SMD="")",True
Devices Specs_240426.xlsx,Cisco,B161,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1210.94)",True
Devices Specs_240426.xlsx,Cisco,D161,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1210.94)",True
Devices Specs_240426.xlsx,Cisco,A162,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""GLC-EX-SMD="")",True
Devices Specs_240426.xlsx,Cisco,B162,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2427.96)",True
Devices Specs_240426.xlsx,Cisco,D162,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2427.96)",True
Devices Specs_240426.xlsx,Cisco,A163,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""GLC-ZX-SMD="")",True
Devices Specs_240426.xlsx,Cisco,B163,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4861.99)",True
Devices Specs_240426.xlsx,Cisco,D163,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4861.99)",True
Devices Specs_240426.xlsx,Cisco,A164,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""GLC-TE="")",True
Devices Specs_240426.xlsx,Cisco,B164,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),547.66)",True
Devices Specs_240426.xlsx,Cisco,D164,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),547.66)",True
Devices Specs_240426.xlsx,Cisco,A165,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-SR-S="")",True
Devices Specs_240426.xlsx,Cisco,B165,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),851.91)",True
Devices Specs_240426.xlsx,Cisco,D165,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),851.91)",True
Devices Specs_240426.xlsx,Cisco,A166,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-LR-S="")",True
Devices Specs_240426.xlsx,Cisco,B166,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2434.04)",True
Devices Specs_240426.xlsx,Cisco,D166,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2434.04)",True
Devices Specs_240426.xlsx,Cisco,A167,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-ER-S="")",True
Devices Specs_240426.xlsx,Cisco,B167,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9614.44)",True
Devices Specs_240426.xlsx,Cisco,D167,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9614.44)",True
Devices Specs_240426.xlsx,Cisco,A168,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SFP-10G-ZR-S="")",True
Devices Specs_240426.xlsx,Cisco,B168,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),13265.5)",True
Devices Specs_240426.xlsx,Cisco,D168,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),13265.5)",True
Devices Specs_240426.xlsx,Cisco,A169,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""GLC-SX-MMD="")",True
Devices Specs_240426.xlsx,Cisco,B169,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),608.51)",True
Devices Specs_240426.xlsx,Cisco,D169,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),608.51)",True
Devices Specs_240426.xlsx,Cisco,A170,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9136I"")",True
Devices Specs_240426.xlsx,Cisco,B170,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5585.79)",True
Devices Specs_240426.xlsx,Cisco,D170,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5585.79)",True
Devices Specs_240426.xlsx,Cisco,A171,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9162I"")",True
Devices Specs_240426.xlsx,Cisco,B171,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3076.63)",True
Devices Specs_240426.xlsx,Cisco,D171,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3076.63)",True
Devices Specs_240426.xlsx,Cisco,A172,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9164I"")",True
Devices Specs_240426.xlsx,Cisco,B172,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4438.98)",True
Devices Specs_240426.xlsx,Cisco,D172,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4438.98)",True
Devices Specs_240426.xlsx,Cisco,A173,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9166I"")",True
Devices Specs_240426.xlsx,Cisco,B173,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4870.07)",True
Devices Specs_240426.xlsx,Cisco,D173,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4870.07)",True
Devices Specs_240426.xlsx,Cisco,A174,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9166D1"")",True
Devices Specs_240426.xlsx,Cisco,B174,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5301.15)",True
Devices Specs_240426.xlsx,Cisco,D174,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5301.15)",True
Devices Specs_240426.xlsx,Cisco,A175,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9172I"")",True
Devices Specs_240426.xlsx,Cisco,B175,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3173.83)",True
Devices Specs_240426.xlsx,Cisco,D175,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3173.83)",True
Devices Specs_240426.xlsx,Cisco,A176,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9172H"")",True
Devices Specs_240426.xlsx,Cisco,B176,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2870.81)",True
Devices Specs_240426.xlsx,Cisco,D176,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2870.81)",True
Devices Specs_240426.xlsx,Cisco,A177,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9176I"")",True
Devices Specs_240426.xlsx,Cisco,B177,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4982.709999999999)",True
Devices Specs_240426.xlsx,Cisco,D177,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4982.709999999999)",True
Devices Specs_240426.xlsx,Cisco,A178,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9176D1"")",True
Devices Specs_240426.xlsx,Cisco,B178,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5437.05)",True
Devices Specs_240426.xlsx,Cisco,D178,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5437.05)",True
Devices Specs_240426.xlsx,Cisco,A179,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9178I"")",True
Devices Specs_240426.xlsx,Cisco,B179,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5737.19)",True
Devices Specs_240426.xlsx,Cisco,D179,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5737.19)",True
Devices Specs_240426.xlsx,Cisco,A180,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9124AXI"")",True
Devices Specs_240426.xlsx,Cisco,B180,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6120.74)",True
Devices Specs_240426.xlsx,Cisco,D180,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6120.74)",True
Devices Specs_240426.xlsx,Cisco,A181,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9124AXD"")",True
Devices Specs_240426.xlsx,Cisco,B181,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6448.469999999999)",True
Devices Specs_240426.xlsx,Cisco,D181,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6448.469999999999)",True
Devices Specs_240426.xlsx,Cisco,A182,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""C9124AXE"")",True
Devices Specs_240426.xlsx,Cisco,B182,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6448.469999999999)",True
Devices Specs_240426.xlsx,Cisco,D182,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6448.469999999999)",True
Devices Specs_240426.xlsx,Cisco,A183,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""CW9163E"")",True
Devices Specs_240426.xlsx,Cisco,B183,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5659.86)",True
Devices Specs_240426.xlsx,Cisco,D183,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5659.86)",True
Devices Specs_240426.xlsx,Cisco,C271,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C272,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C273,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C274,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C275,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C276,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C277,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C278,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C279,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C280,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C281,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C282,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C283,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C284,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C285,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C286,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C287,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C288,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C289,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C290,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C291,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C292,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C293,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C294,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C295,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C296,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C297,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C298,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C299,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C300,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C301,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C302,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C303,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C304,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C305,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C306,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C307,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C308,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C309,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C310,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C311,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C312,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C313,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C314,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C315,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C316,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C317,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C318,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C319,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C320,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C321,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C322,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C323,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C324,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C325,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C326,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C327,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C328,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C329,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C330,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
Devices Specs_240426.xlsx,Cisco,C331,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",True
